Global_ID,ENTRY,Rep,block,Location,Check,Plot,End Plot,Expt,Pedigree,Name,Rng,Pas,Year,PLOTWT,MOIST,SDWT,FLWR,HT,LDG,MTR,DS,CBB,P_FT,CWT_A,ADJ_SDWT
2011_3028,25,3,6,SVREC,0,3028,FALSE,2011,NE1-17-36,I18606,11,67,2020,1614.7,12.44,43.2,0,40,3,98,3,0,15,33.14843874,46.12917073
2012_3028,4,3,7,SVREC,0,3028,FALSE,2012,"NE28-15-54/NE28-15-1, SB4-171",I20802,12,73,2020,1650.5,12.37,23.7,0,36,4,98,3,0,15,33.91047089,25.32720732
2013_3029,10,3,5,SVREC,2,3029,FALSE,2013,"Jaguar/BL05222, BLACK BEAR",I17501,11,7,2020,1292,12.86,23.6,0,56,0,0,0,0,15,26.39645158,25.07931707
2002_3029,10,3,5,SVREC,0,3029,FALSE,2002,"Jaguar/BL05222, BLACK BEAR",I17501,11,26,2020,1044.3,13.57,22.9,0,54,1,97,6,0,15,21.16192989,24.13715854
2001_3029,10,3,5,SVREC,0,3029,FALSE,2001,N13131/N14201,N18105,11,38,2020,1595.2,13.82,20,0,59,1,96,6,0,15,32.23198936,21.0195122
2011_3029,38,3,6,SVREC,0,3029,FALSE,2011,"G07321/Fuji, SAMURAI",G12901,11,68,2020,1401.9,15.23,27.7,0,40,2,96,5,0,15,27.86279625,28.63571951
2012_3029,23,3,8,SVREC,1,3029,FALSE,2012,MATTERHORN,G93414,12,74,2020,1522.7,12.44,32.3,0,36,4,96,2,0,15,31.25975579,34.49009756
2013_3030,15,3,5,SVREC,3,3030,FALSE,2013,"B04644/ZORRO, ZENITH",B10244,11,8,2020,1524.9,12.34,21,0,42,0,0,0,0,15,31.34067248,22.4495122
2002_3030,15,3,5,SVREC,0,3030,FALSE,2002,"B04644/ZORRO, ZENITH",B10244,11,27,2020,1168.8,13.77,21.5,0,32,1,96,5,0,15,23.63001892,22.60908537
2001_3030,15,3,5,SVREC,3,3030,TRUE,2001,"COOP 02084, VIGILANT",I10101,11,39,2020,1085,13.84,20,0,51,1,97,5,0,15,21.9179993,21.01463415
2011_3030,28,3,6,SVREC,0,3030,FALSE,2011,SR16-2,I19719,11,69,2020,1542.5,15.03,34.9,0,50,2,96,5,0,15,30.729555,36.16406098
2012_3030,32,3,8,SVREC,0,3030,FALSE,2012,B16501/B15414,B19330,12,75,2020,1768,12.87,21.7,0,48,1,96,6,0,15,36.11731484,23.05757317
2013_3031,35,3,6,SVREC,0,3031,FALSE,2013,Reselection of B16504 (SS),B19504,12,3,2020,1879.9,13.4,19.5,0,50,0,0,0,0,15,38.16964494,20.59390244
2002_3031,35,3,6,SVREC,0,3031,FALSE,2002,Reselection of B16504 (SS),B19504,12,22,2020,1454.7,13.82,19,0,44,1,96,5,0,15,29.39310113,19.96853659
2001_3031,35,3,6,SVREC,0,3031,FALSE,2001,"W2363X-67629BL/OAC Rex, AC PORTAGE",I19712,12,34,2020,1119.9,13.39,18.6,0,44,2,97,5,0,15,22.74116784,19.64568293
2011_3031,20,3,7,SVREC,0,3031,FALSE,2011,ND121315,I16707,12,60,2020,1876.3,12.6,40,0,37,2,96,4,0,15,38.44848143,42.63414634
2012_3031,22,3,8,SVREC,0,3031,FALSE,2012,"Eldorado/P11519, CHARRO",P16901,12,76,2020,1732.9,13.59,36.9,0,54,2,97,4,0,15,35.10774919,38.8845
2013_3032,19,3,6,SVREC,0,3032,FALSE,2013,B16501/B15414,B19330,12,4,2020,1711.7,13.23,22.3,0,48,0,0,0,0,15,34.82272301,23.59720732
2002_3032,19,3,6,SVREC,0,3032,FALSE,2002,B16501/B15414,B19330,12,23,2020,1546.6,14.12,22.5,0,51,1,96,6,0,15,31.14121277,23.56463415
2001_3032,19,3,6,SVREC,0,3032,FALSE,2001,N15335/N14243,N19252,12,35,2020,1626.7,13.91,19.3,0,48,1,96,6,0,15,32.83414069,20.26264634
2011_3032,33,3,7,SVREC,0,3032,FALSE,2011,PT11-13-1,I19720,12,61,2020,1796.4,13.31,42.6,0,45,2,96,5,0,15,36.51216031,45.0365122
2012_3032,18,3,8,SVREC,0,3032,FALSE,2012,NE1-17-36,I18606,12,77,2020,1547.3,15.33,40.1,0,40,3,97,3,0,15,30.71634703,41.40569512
2013_3033,34,3,6,SVREC,8,3033,FALSE,2013,"NDF120287, ND TWILIGHT",I19701,12,5,2020,1185,12.49,20,0,44,0,0,0,0,15,24.31316595,21.34390244
2002_3033,34,3,6,SVREC,0,3033,FALSE,2002,"NDF120287, ND TWILIGHT",I19701,12,24,2020,1369.8,14.07,20.3,0,31,2,96,5,0,15,27.5973546,21.27291463
2001_3033,34,3,6,SVREC,0,3033,FALSE,2001,N13142/B14302,N19290,12,36,2020,1550.8,14.16,17.8,0,48,2,97,5,0,15,31.21123701,18.63356098
2011_3033,4,3,7,SVREC,0,3033,FALSE,2011,NE1-18-28,I20808,12,62,2020,1974.1,13.06,40.7,0,40,3,95,3,0,15,40.23965649,43.15192683
2013_3034,20,3,6,SVREC,0,3034,FALSE,2013,B15417/B15442,B19312,12,6,2020,1523.3,13.04,22.8,0,49,0,0,0,0,15,31.05778316,24.17912195
2002_3034,20,3,6,SVREC,0,3034,FALSE,2002,B15417/B15442,B19312,12,25,2020,1535.6,14.19,22.2,0,52,1,97,6,0,15,30.89452239,23.2314878
2001_3034,20,3,6,SVREC,0,3034,FALSE,2001,N15331/N16405,N19248,12,37,2020,1577.7,14.42,18.3,0,48,1,96,5,0,15,31.65644833,19.09895122
2011_3034,26,3,7,SVREC,0,3034,FALSE,2011,NE1-17-19,I18605,12,63,2020,1450.7,16.64,41.6,0,35,4,98,2,0,15,28.35311617,42.28995122
2013_3035,11,3,6,SVREC,0,3035,FALSE,2013,B14302/B10244,B17922,12,7,2020,1107.2,12.71,18.6,0,41,0,0,0,0,15,22.65979888,19.79992683
2002_3035,11,3,6,SVREC,0,3035,FALSE,2002,B14302/B10244,B17922,12,26,2020,1365.7,14.05,18.6,0,48,2,96,5,0,15,27.52115591,19.49597561
2001_3035,11,3,6,SVREC,0,3035,FALSE,2001,N14230/N12447,N17506,12,38,2020,1652.9,14.29,17.4,0,48,1,97,5,0,15,33.21571114,18.1872439
2011_3035,36,3,7,SVREC,0,3035,FALSE,2011,"Santa Fe/PS08-108, ND PALOMINO",I14520,12,64,2020,1556.5,14.48,40.4,0,33,3,98,2,0,15,31.20917565,42.1342439
2013_3036,21,3,6,SVREC,0,3036,FALSE,2013,B15414/B16504,B19346,12,8,2020,1063,12.92,20.5,0,31,0,0,0,0,15,21.70286981,21.77
2002_3036,21,3,6,SVREC,0,3036,FALSE,2002,B15414/B16504,B19346,12,27,2020,1638.5,14.1,21.5,0,42,1,96,5,0,15,32.99932753,22.52256098
2001_3036,21,3,6,SVREC,0,3036,TRUE,2001,N15331/N16405,N19246,12,39,2020,1891.3,14.08,20.4,0,53,1,97,5,0,15,38.09957851,21.37521951
2011_3036,10,3,8,SVREC,0,3036,FALSE,2011,S14706/R13752,S18904,12,65,2020,2067.9,12.78,37.9,0,48,1,96,5,0,15,42.28741091,40.31265854
2011_3037,12,3,8,SVREC,0,3037,FALSE,2011,R12859/R12844,R17604,12,66,2020,1944.1,12.45,33.3,0,59,2,96,5,0,15,39.90618678,35.55384146
2011_3038,15,3,8,SVREC,0,3038,FALSE,2011,NE4-18-23,I19739,12,67,2020,1696.6,14.48,40.9,0,40,3,99,3,0,15,34.01830222,42.65570732
2011_3039,17,3,8,SVREC,0,3039,FALSE,2011,P14815/G14525,P18603,12,68,2020,1911.4,15.07,42,0,44,3,99,2,0,15,38.06082397,43.50073171
2011_3040,7,3,8,SVREC,0,3040,FALSE,2011,GN19-1,I20809,12,69,2020,1907.3,14.69,40.8,0,47,4,96,3,0,15,38.1491118,42.44692683
2013_4001,30,4,1,SVREC,0,4001,FALSE,2013,B16507/B15453,B19340,7,9,2020,1967.8,12.96,24.2,0,64,0,0,0,0,15,40.15737525,25.68741463
2002_4001,30,4,1,SVREC,0,4001,FALSE,2002,B16507/B15453,B19340,7,28,2020,1826.5,14.29,24.2,0,52,1,97,6,0,15,36.70427515,25.29490244
2001_4001,30,4,1,SVREC,0,4001,FALSE,2001,N14243/N15326,N19226,7,40,2020,1896.1,14.26,17.8,0,45,1,96,6,0,15,38.11625271,18.61185366
2005_4001,16,4,1,SVREC,0,4001,FALSE,2005,X15405/G13444,G19619,7,50,2020,1725.7,13.02,37.5,0,44,3,96,4,0,15,35.19250514,39.77743902
2007_4001,17,4,1,SVREC,6,4001,FALSE,2007,PK9-15,I19718,7,57,2020,1688.6,15.05,38.7,0,36,2,96,3,0,15,33.63222876,40.0922561
2013_4002,17,4,1,SVREC,4,4002,FALSE,2013,"B00103*/X00822, ZORRO",B04554,7,10,2020,1544.4,12.26,20.8,0,54,0,0,0,0,15,31.77041613,22.256
2002_4002,17,4,1,SVREC,0,4002,FALSE,2002,"B00103*/X00822, ZORRO",B04554,7,29,2020,1817.4,14.4,20.6,0,49,2,97,5,0,15,36.47453539,21.50439024
2001_4002,17,4,1,SVREC,0,4002,FALSE,2001,N14229/N14218,N19277,7,41,2020,1518.2,14.27,18,0,50,2,97,5,0,15,30.51597786,18.81878049
2005_4002,17,4,1,SVREC,0,4002,FALSE,2005,G13444/COSD-44,G19601,7,51,2020,1582.9,15,36.3,0,53,2,96,5,0,15,31.54553411,37.62804878
2007_4002,2,4,1,SVREC,0,4002,FALSE,2007,R12859/R12844,R17604,7,58,2020,1958.1,13.77,33,0,53,2,96,6,0,15,39.58755992,34.70231707
2013_4003,15,4,1,SVREC,3,4003,FALSE,2013,"B04644/ZORRO, ZENITH",B10244,7,11,2020,1670.4,12.9,22.2,0,58,0,0,0,0,15,34.11175915,23.58073171
2002_4003,15,4,1,SVREC,0,4003,FALSE,2002,"B04644/ZORRO, ZENITH",B10244,7,30,2020,1844.1,14.05,22.3,0,49,1,97,6,0,15,37.16172191,23.37420732
2001_4003,15,4,1,SVREC,3,4003,FALSE,2001,"COOP 02084, VIGILANT",I10101,7,42,2020,1469.3,14,20.2,0,50,2,97,5,0,15,29.62609493,21.18536585
2005_4003,18,4,1,SVREC,0,4003,FALSE,2005,G16339/G16351,G19628,7,52,2020,1419.4,12.11,33.4,0,60,2,96,5,0,15,29.248914,35.79909756
2007_4003,18,4,1,SVREC,0,4003,FALSE,2007,S14706/R13752,S18903,7,59,2020,2198.2,16.41,39.7,0,31,3,96,4,0,15,43.08112235,40.46979268
2013_4004,32,4,1,SVREC,0,4004,FALSE,2013,AAC Knight Rider,I19710,7,12,2020,1256.1,14.75,19.3,0,51,0,0,0,0,15,25.10637917,20.06493902
2002_4004,32,4,1,SVREC,0,4004,FALSE,2002,AAC Knight Rider,I19710,7,31,2020,1604.9,14.17,19.9,0,47,2,97,5,0,15,32.29628507,20.82947561
2001_4004,32,4,1,SVREC,0,4004,FALSE,2001,G14505//N13120/PR0806-81A,N19271,7,43,2020,1383.9,13.56,20.4,0,45,2,97,5,0,15,28.04690528,21.50458537
2005_4004,3,4,1,SVREC,0,4004,FALSE,2005,G14530/G11431,G17418,7,53,2020,1842.5,12.84,33.5,0,50,1,97,5,0,15,37.65218626,35.60804878
2007_4004,3,4,2,SVREC,0,4004,FALSE,2007,X16804/S16804,S19307,8,57,2020,1973.4,14.05,34.3,0,41,2,96,4,0,15,39.76733476,35.9522561
2013_4005,18,4,1,SVREC,5,4005,FALSE,2013,"ND9902621-2, ECLIPSE",I03390,7,13,2020,1404.3,12.32,19.5,0,58,0,0,0,0,15,28.86861291,20.85073171
2002_4005,18,4,1,SVREC,0,4005,FALSE,2002,"ND9902621-2, ECLIPSE",I03390,7,32,2020,1914.3,14.16,21.4,0,48,2,97,5,0,15,38.52699961,22.40214634
2001_4005,18,4,1,SVREC,0,4005,FALSE,2001,N15331/N16404,N19239,7,44,2020,1682.7,13.55,20.6,0,48,2,97,5,0,15,34.10650142,21.71792683
2005_4005,21,4,2,SVREC,1,4005,FALSE,2005,TAURUS,I17509,8,50,2020,1645.4,13.3,37.7,0,37,4,97,3,0,15,33.44691532,39.86085366
2007_4005,5,4,2,SVREC,0,4005,FALSE,2007,X16803/P16809,S19305,8,58,2020,1639.6,13.25,36.6,0,59,2,97,5,0,15,33.34823654,38.72012195
2013_4006,19,4,1,SVREC,0,4006,FALSE,2013,B16501/B15414,B19330,7,14,2020,1612.3,12.51,22.1,0,58,0,0,0,0,15,33.07270756,23.57962195
2002_4006,19,4,1,SVREC,0,4006,FALSE,2002,B16501/B15414,B19330,7,33,2020,2023.5,14.05,23.7,0,49,2,97,6,0,15,40.77693416,24.84164634
2001_4006,19,4,1,SVREC,0,4006,TRUE,2001,N15335/N14243,N19252,7,45,2020,1372.4,14.08,20.2,0,48,2,96,5,0,15,27.64651909,21.16565854
2005_4006,10,4,2,SVREC,0,4006,FALSE,2005,G16339/G16318,G19623,8,51,2020,1920.4,13.11,34.5,0,50,1,96,5,0,15,39.12253383,36.55737805
2007_4006,13,4,2,SVREC,4,4006,FALSE,2007,"R94037/R94161, MERLOT",R98026,8,59,2020,1607.9,14.84,39,0,44,3,96,3,0,15,32.10407551,40.50292683
2013_4007,28,4,2,SVREC,0,4007,FALSE,2013,N16405/B16504,B19302,8,9,2020,1694.2,12.73,20.1,0,57,0,0,0,0,15,34.66531362,21.39179268
2002_4007,28,4,2,SVREC,0,4007,FALSE,2002,N16405/B16504,B19302,8,28,2020,1401.3,13.74,19.3,0,40,1,96,7,0,15,28.34040525,20.30265854
2001_4007,28,4,2,SVREC,0,4007,FALSE,2001,N14201/N15331,N19216,8,40,2020,1413.8,13.92,16.7,0,51,1,96,6,0,15,28.53354397,17.53092683
2005_4007,1,4,2,SVREC,0,4007,FALSE,2005,X15405/G13444,G19620,8,52,2020,1622.6,13.86,33.4,0,37,4,97,2,0,15,32.7704058,35.08629268
2007_4007,9,4,3,SVREC,1,4007,FALSE,2007,"SR9-5/R09508, CAYENNE",R12844,9,57,2020,1722.3,13.9,35.9,0,47,2,97,4,0,15,34.76781782,37.695
2013_4008,7,4,2,SVREC,0,4008,FALSE,2013,B10244/B15430,B18204,8,10,2020,1544.4,12.99,21.5,0,58,0,0,0,0,15,31.50608511,22.81359756
2002_4008,7,4,2,SVREC,0,4008,FALSE,2002,B10244/B15430,B18204,8,29,2020,1376.5,14.06,22,0,36,1,96,6,0,15,27.73556679,23.05707317
2001_4008,7,4,2,SVREC,0,4008,FALSE,2001,N15341/N14238,N18130,8,41,2020,1463.1,13.99,19.2,0,46,1,96,6,0,15,29.50451216,20.13892683
2005_4008,9,4,2,SVREC,0,4008,FALSE,2005,G12508/G13455,G16345,8,53,2020,1947.8,13.18,33.3,0,50,2,96,4,0,15,39.64876126,35.25739024
2007_4008,12,4,3,SVREC,3,4008,FALSE,2007,"S02754/S04503, ROSETTA",S08418,9,58,2020,1788.8,13.25,37,0,49,1,96,5,0,15,36.38285285,39.14329268
2013_4009,11,4,2,SVREC,0,4009,FALSE,2013,B14302/B10244,B17922,8,11,2020,1658.4,13.06,20.1,0,57,0,0,0,0,15,33.80449132,21.31090244
2002_4009,11,4,2,SVREC,0,4009,FALSE,2002,B14302/B10244,B17922,8,30,2020,1371.7,14.35,18.7,0,44,1,96,5,0,15,27.54558411,19.53237805
2001_4009,11,4,2,SVREC,0,4009,FALSE,2001,N14230/N12447,N17506,8,42,2020,1499.6,14.12,17,0,48,1,96,5,0,15,30.19485496,17.80439024
2005_4009,13,4,3,SVREC,0,4009,FALSE,2005,G16339/G16346,G19626,9,50,2020,1530.5,13.25,34.6,0,52,3,96,4,0,15,31.12922422,36.60426829
2007_4009,7,4,3,SVREC,0,4009,FALSE,2007,R12859/R12844,R17605,9,59,2020,1833.8,14.1,36.8,0,47,1,96,6,0,15,36.93266209,38.5502439
2013_4010,12,4,2,SVREC,0,4010,FALSE,2013,B10244/B12724,B17207,8,12,2020,1485.8,14.13,18.2,0,55,0,0,0,0,15,29.91350461,19.05895122
2002_4010,12,4,2,SVREC,0,4010,FALSE,2002,B10244/B12724,B17207,8,31,2020,1465.9,14.16,19.1,0,41,1,96,6,0,15,29.50254857,19.99443902
2001_4010,12,4,2,SVREC,0,4010,FALSE,2001,N11230/N11298,N15306,8,43,2020,1375.6,14.12,17.9,0,41,1,97,5,0,15,27.69808114,18.74697561
2005_4010,7,4,3,SVREC,0,4010,FALSE,2005,"Eldorado/G13467, EIGER",G16351,9,51,2020,1773.5,14.29,32.1,0,50,3,96,4,0,15,35.63921817,33.55232927
2007_4010,10,4,4,SVREC,2,4010,FALSE,2007,"SR99238/Merlot, VIPER",I13401,10,57,2020,1816,15.32,29.7,0,45,1,96,5,0,15,36.05472387,30.67068293
2013_4011,23,4,2,SVREC,0,4011,FALSE,2013,B15414/B16504,B19309,8,13,2020,1867.1,12.64,20,0,56,0,0,0,0,15,38.24244798,21.30731707
2002_4011,23,4,2,SVREC,0,4011,FALSE,2002,B15414/B16504,B19309,8,32,2020,1734.2,14.09,20.8,0,48,1,96,5,0,15,34.93078786,21.79180488
2001_4011,23,4,2,SVREC,0,4011,FALSE,2001,N15331/N16404,N19240,8,44,2020,1591.3,13.96,18.9,0,49,2,96,6,0,15,32.1009544,19.83117073
2005_4011,15,4,3,SVREC,0,4011,FALSE,2005,G13467/G13479,G17410,9,52,2020,1938.1,13.56,33.6,0,50,1,96,6,0,15,39.278638,35.41931707
2007_4011,4,4,4,SVREC,0,4011,FALSE,2007,S14706/R13752,S18907,10,58,2020,1820.6,13.23,40.6,0,49,1,96,5,0,15,37.03817814,42.96173171
2013_4012,33,4,2,SVREC,0,4012,FALSE,2013,B16507/B15453,B19339,8,14,2020,1763.7,14.43,22.9,0,57,0,0,0,0,15,35.38439114,23.8969878
2002_4012,33,4,2,SVREC,0,4012,FALSE,2002,B16507/B15453,B19339,8,33,2020,1196.3,14,21.3,0,49,1,97,5,0,15,24.12148463,22.33902439
2001_4012,33,4,2,SVREC,0,4012,TRUE,2001,N14243/N14218,N19283,8,45,2020,1536.3,13.75,19,0,44,1,96,6,0,15,31.06709279,19.9847561
2005_4012,6,4,3,SVREC,0,4012,FALSE,2005,G16346/G16318,G19609,9,53,2020,1526.56,13.3,40.4,0,48,2,96,5,0,15,31.03119184,42.71560976
2007_4012,15,4,4,SVREC,0,4012,FALSE,2007,"SR11511, CALDERA",I20814,10,59,2020,1480.1,13.47,38.3,0,60,2,97,5,0,15,30.02778119,40.41584146
2013_4013,27,4,3,SVREC,0,4013,FALSE,2013,B15464/B15417,B19328,9,9,2020,1518.1,12.24,20.6,0,48,0,0,0,0,15,31.23650785,22.04702439
2002_4013,27,4,3,SVREC,0,4013,FALSE,2002,B15464/B15417,B19328,9,28,2020,1278.8,13.56,20.5,0,39,1,96,5,0,15,25.91688884,21.61
2001_4013,27,4,3,SVREC,0,4013,FALSE,2001,N15331/N16405,N19243,9,40,2020,1762.6,13.99,18.9,0,45,1,96,5,0,15,35.54415497,19.8242561
2005_4013,2,4,4,SVREC,0,4013,FALSE,2005,G14525/P14815,G18512,10,50,2020,1628.9,12.5,37.5,0,48,2,96,4,0,15,33.41703831,40.0152439
2007_4013,14,4,5,SVREC,0,4013,FALSE,2007,R16519/R16518,R19502,11,57,2020,1586,14.92,31.4,0,50,2,97,5,0,15,31.63706192,32.57941463
2013_4014,13,4,3,SVREC,0,4014,FALSE,2013,B10244/B12724,B17259,9,10,2020,1607.4,12.02,21.4,0,50,0,0,0,0,15,33.15686048,22.96063415
2002_4014,13,4,3,SVREC,0,4014,FALSE,2002,B10244/B12724,B17259,9,29,2020,1426.2,14.17,20.5,0,45,1,96,6,0,15,28.70020672,21.4575
2001_4014,13,4,3,SVREC,0,4014,FALSE,2001,N13120/PR0806-81,N18102,9,41,2020,1561.4,14.07,19.1,0,51,1,96,6,0,15,31.45751896,20.01540244
2005_4014,11,4,4,SVREC,0,4014,FALSE,2005,Powderhorn/G12501,G16305,10,51,2020,1887.3,13.35,36.9,0,45,1,97,6,0,15,38.34201981,38.9925
2007_4014,16,4,5,SVREC,5,4014,FALSE,2007,PK16-1,I17546,11,58,2020,1534.54,13.03,34.3,0,39,3,96,2,0,15,31.29054761,36.37891463
2013_4015,24,4,3,SVREC,0,4015,FALSE,2013,B16506/B16507,B19344,9,11,2020,1960.9,13.85,24.6,0,53,0,0,0,0,15,39.60738852,25.845
2002_4015,24,4,3,SVREC,0,4015,FALSE,2002,B16506/B16507,B19344,9,30,2020,1394.9,14.51,19.2,0,40,1,96,6,0,15,27.95914405,20.01717073
2001_4015,24,4,3,SVREC,0,4015,FALSE,2001,N14230/N16405,N19223,9,42,2020,1443.5,13.47,17.9,0,53,1,96,5,0,15,29.28525245,18.88886585
2005_4015,5,4,4,SVREC,0,4015,FALSE,2005,G16346/G16318,G19607,10,52,2020,1605.4,13.31,39.8,0,48,1,96,5,0,15,32.63005019,42.07636585
2007_4015,11,4,5,SVREC,0,4015,FALSE,2007,R12859/R12844,R17603,11,59,2020,1675.2,15.05,32.7,0,51,1,96,6,0,15,33.36533793,33.87640244
2013_4016,35,4,3,SVREC,0,4016,FALSE,2013,Reselection of B16504 (SS),B19504,9,12,2020,1954.3,14.99,19.3,0,50,0,0,0,0,15,38.95172796,20.00845122
2002_4016,35,4,3,SVREC,0,4016,FALSE,2002,Reselection of B16504 (SS),B19504,9,31,2020,1475.4,14.32,19.6,0,47,1,97,6,0,15,29.63839742,20.47960976
2001_4016,35,4,3,SVREC,0,4016,FALSE,2001,"W2363X-67629BL/OAC Rex, AC PORTAGE",I19712,9,43,2020,841.7,13.38,18.5,0,52,1,96,5,0,15,17.09389322,19.54231707
2005_4016,14,4,4,SVREC,0,4016,FALSE,2005,G16346/G16309,G19617,10,53,2020,1658.5,12.94,39.9,0,50,1,96,5,0,15,33.85319158,42.36212195
2007_4016,1,4,6,SVREC,0,4016,FALSE,2007,S14706/R13752,S18904,12,57,2020,2044.9,13.85,37.9,0,45,1,96,5,0,15,41.30406895,39.81810976
2013_4017,36,4,3,SVREC,0,4017,FALSE,2013,NE14-18-4,I19711,9,13,2020,1550.9,13,26.6,0,40,0,0,0,0,15,31.63505027,28.22195122
2002_4017,36,4,3,SVREC,0,4017,FALSE,2002,NE14-18-4,I19711,9,32,2020,1268.9,14.34,22.9,0,39,2,97,5,0,15,25.48419665,23.92212195
2001_4017,36,4,3,SVREC,5,4017,FALSE,2001,VALIANT,I20815,9,44,2020,1333.1,13.8,20.2,0,45,2,96,5,0,15,26.94235005,21.23463415
2005_4017,23,4,5,SVREC,2,4017,FALSE,2005,"G04514/Matterhorn, POWDERHORN",G08254,11,50,2020,1530.9,13,40.1,0,31,2,96,4,0,15,31.22709295,42.54512195
2007_4017,6,4,6,SVREC,0,4017,FALSE,2007,R12859/R12844,R18402,12,58,2020,1984.8,13.72,35.5,0,55,2,97,4,0,15,40.15063035,37.35292683
2013_4018,10,4,3,SVREC,2,4018,FALSE,2013,"Jaguar/BL05222, BLACK BEAR",I17501,9,14,2020,1605.5,11.89,22.9,0,58,0,0,0,0,15,33.16660293,24.60632927
2002_4018,10,4,3,SVREC,0,4018,FALSE,2002,"Jaguar/BL05222, BLACK BEAR",I17501,9,33,2020,1609.2,13.8,22.3,0,50,1,97,6,0,15,32.5224137,23.44219512
2001_4018,10,4,3,SVREC,0,4018,TRUE,2001,N13131/N14201,N18105,9,45,2020,1348.3,13.9,19.8,0,52,1,96,6,0,15,27.2179346,20.79
2005_4018,4,4,5,SVREC,0,4018,FALSE,2005,G13444/G14506,G18502,11,51,2020,1485.6,13.56,31.6,0,41,1,97,6,0,15,30.10801538,33.31102439
2007_4018,8,4,6,SVREC,0,4018,FALSE,2007,R12845/R12859,R17602,12,59,2020,1850.7,14.12,39.3,0,55,1,96,5,0,15,37.2643492,41.15956098
2013_4019,25,4,4,SVREC,0,4019,FALSE,2013,B16507/B16501,B19341,10,9,2020,1310.1,12.95,23.4,0,44,0,0,0,0,15,26.73860234,24.84109756
2002_4019,25,4,4,SVREC,0,4019,FALSE,2002,B16507/B16501,B19341,10,28,2020,1162.8,13.99,21.9,0,32,1,97,5,0,15,23.44873675,22.97096341
2001_4019,25,4,4,SVREC,0,4019,FALSE,2001,N16405/B16504,N19262,10,40,2020,1694.1,13.84,18.2,0,46,1,96,5,0,15,34.22238029,19.12331707
2005_4019,12,4,5,SVREC,0,4019,FALSE,2005,G16339/G16318,G19624,11,52,2020,1595,13.01,31.8,0,50,1,96,5,0,15,32.53085654,33.73514634
2013_4020,8,4,4,SVREC,0,4020,FALSE,2013,B15430/B10244,B18232,10,10,2020,1671.2,12.04,22.4,0,44,0,0,0,0,15,34.46506706,24.02809756
2002_4020,8,4,4,SVREC,0,4020,FALSE,2002,B15430/B10244,B18232,10,29,2020,923.1,13.71,20.2,0,37,1,96,6,0,15,18.67560588,21.25680488
2001_4020,8,4,4,SVREC,0,4020,FALSE,2001,N13131/N14201,N18104,10,41,2020,1381.6,13.91,19.2,0,42,1,96,6,0,15,27.88691755,20.15765854
2005_4020,8,4,5,SVREC,0,4020,FALSE,2005,G16351/P16902,G19613,11,53,2020,1418.6,12.99,36.7,0,57,1,97,6,0,15,28.93973863,38.94228049
2013_4021,4,4,4,SVREC,0,4021,FALSE,2013,B14303/B12724,B18236,10,11,2020,1588.1,12.44,18.5,0,47,0,0,0,0,15,32.60236302,19.75439024
2002_4021,4,4,4,SVREC,0,4021,FALSE,2002,B14303/B12724,B18236,10,30,2020,1270.9,14.27,19,0,46,1,96,6,0,15,25.54522214,19.86426829
2001_4021,4,4,4,SVREC,0,4021,FALSE,2001,N14230/N12447,N17505,10,42,2020,1531.1,14.26,19.2,0,53,1,97,6,0,15,30.77885899,20.07570732
2005_4021,20,4,6,SVREC,0,4021,FALSE,2005,G16339/G16301,G19622,12,50,2020,1447.6,12.09,31.2,0,50,3,98,4,0,15,29.83680629,33.44868293
2013_4022,14,4,4,SVREC,0,4022,FALSE,2013,B14303/B12724,B18237,10,12,2020,1700.8,15.29,21,0,48,0,0,0,0,15,33.77951495,21.69402439
2002_4022,14,4,4,SVREC,0,4022,FALSE,2002,B14303/B12724,B18237,10,31,2020,1187.9,13.97,19.5,0,40,1,96,6,0,15,23.96046739,20.45835366
2001_4022,14,4,4,SVREC,0,4022,FALSE,2001,G14505/X16708,N19284,10,43,2020,1491.6,13.84,20,0,51,1,97,5,0,15,30.13169378,21.01463415
2005_4022,19,4,6,SVREC,0,4022,FALSE,2005,G16346/G16318,G19611,12,51,2020,1805.8,13.73,39.7,0,56,2,96,4,0,15,36.52539548,41.76730488
2013_4023,34,4,4,SVREC,8,4023,FALSE,2013,"NDF120287, ND TWILIGHT",I19701,10,13,2020,1343.4,12.14,20.9,0,48,0,0,0,0,15,27.6733683,22.39358537
2002_4023,34,4,4,SVREC,0,4023,FALSE,2002,"NDF120287, ND TWILIGHT",I19701,10,32,2020,1270,14.3,20.9,0,40,2,96,5,0,15,25.51819919,21.84304878
2001_4023,34,4,4,SVREC,0,4023,FALSE,2001,N13142/B14302,N19290,10,44,2020,1722.5,14.24,18.1,0,51,1,97,5,0,15,34.63454473,18.92995122
2005_4023,22,4,6,SVREC,0,4023,FALSE,2005,G14525/G13444,G18506,12,52,2020,1515.6,13.86,37,0,34,3,97,4,0,15,30.60940899,38.86804878
2013_4024,1,4,4,SVREC,0,4024,FALSE,2013,Zenith/B10215,B16501,10,14,2020,1382.2,12.35,21,0,49,0,0,0,0,15,28.40457459,22.44695122
2002_4024,1,4,4,SVREC,0,4024,FALSE,2002,Zenith/B10215,B16501,10,33,2020,1380.5,13.75,21.3,0,35,1,96,5,0,15,27.91650172,22.40396341
